id,price
100626,5329125.22
100627,5329125.22
100628,5329125.22
100629,5329125.22
100630,5329125.22
100631,5329125.22
100632,5329125.22
100633,5329125.22
100634,5329125.22
100635,5329125.22
100636,5329125.22
100637,5329125.22
100638,5329125.22
100639,5329125.22
100640,5329125.22
100641,5329125.22
100642,5329125.22
100643,5329125.22
100644,5329125.22
100645,5329125.22
100646,5329125.22
100647,5329125.22
100648,5329125.22
100649,5329125.22
100650,5329125.22
100651,5329125.22
100652,5329125.22
100653,5329125.22
100654,5329125.22
100655,5329125.22
100656,5329125.22
100657,5329125.22
100658,5329125.22
100659,5329125.22
100660,5329125.22
100661,5329125.22
100662,5329125.22
100663,5329125.22
100664,5329125.22
100665,5329125.22
100666,5329125.22
100667,5329125.22
100668,5329125.22
100669,5329125.22
100670,5329125.22
100671,5329125.22
100672,5329125.22
100673,5329125.22
100674,5329125.22
100675,5329125.22
100676,5329125.22
100677,5329125.22
100678,5329125.22
100679,5329125.22
100680,5329125.22
100681,5329125.22
100682,5329125.22
100683,5329125.22
100684,5329125.22
100685,5329125.22
100686,5329125.22
100687,5329125.22
100688,5329125.22
100689,5329125.22
100690,5329125.22
100691,5329125.22
100692,5329125.22
100693,5329125.22
100694,5329125.22
100695,5329125.22
100696,5329125.22
100697,5329125.22
100698,5329125.22
100699,5329125.22
100700,5329125.22
100701,5329125.22
100702,5329125.22
100703,5329125.22
100704,5329125.22
100705,5329125.22
100706,5329125.22
100707,5329125.22
100708,5329125.22
100709,5329125.22
100710,5329125.22
100711,5329125.22
100712,5329125.22
100713,5329125.22
100714,5329125.22
100715,5329125.22
100716,5329125.22
100717,5329125.22
100718,5329125.22
100719,5329125.22
100720,5329125.22
100721,5329125.22
100722,5329125.22
100723,5329125.22
100724,5329125.22
100725,5329125.22
100726,5329125.22
100727,5329125.22
100728,5329125.22
100729,5329125.22
100730,5329125.22
100731,5329125.22
100732,5329125.22
100733,5329125.22
100734,5329125.22
100735,5329125.22
100736,5329125.22
100737,5329125.22
100738,5329125.22
100739,5329125.22
100740,5329125.22
100741,5329125.22
100742,5329125.22
100743,5329125.22
100744,5329125.22
100745,5329125.22
100746,5329125.22
100747,5329125.22
100748,5329125.22
100749,5329125.22
100750,5329125.22
100751,5329125.22
100752,5329125.22
100753,5329125.22
100754,5329125.22
100755,5329125.22
100756,5329125.22
100757,5329125.22
100758,5329125.22
100759,5329125.22
100760,5329125.22
100761,5329125.22
100762,5329125.22
100763,5329125.22
100764,5329125.22
100765,5329125.22
100766,5329125.22
100767,5329125.22
100768,5329125.22
100769,5329125.22
100770,5329125.22
100771,5329125.22
100772,5329125.22
100773,5329125.22
100774,5329125.22
100775,5329125.22
100776,5329125.22
100777,5329125.22
100778,5329125.22
100779,5329125.22
100780,5329125.22
100781,5329125.22
100782,5329125.22
100783,5329125.22
100784,5329125.22
100785,5329125.22
100786,5329125.22
100787,5329125.22
100788,5329125.22
100789,5329125.22
100790,5329125.22
100791,5329125.22
100792,5329125.22
100793,5329125.22
100794,5329125.22
100795,5329125.22
100796,5329125.22
100797,5329125.22
100798,5329125.22
100799,5329125.22
100800,5329125.22
100801,5329125.22
100802,5329125.22
100803,5329125.22
100804,5329125.22
100805,5329125.22
100806,5329125.22
100807,5329125.22
100808,5329125.22
100809,5329125.22
100810,5329125.22
100811,5329125.22
100812,5329125.22
100813,5329125.22
100814,5329125.22
100815,5329125.22
100816,5329125.22
100817,5329125.22
100818,5329125.22
100819,5329125.22
100820,5329125.22
100821,5329125.22
100822,5329125.22
100823,5329125.22
100824,5329125.22
100825,5329125.22
100826,5329125.22
100827,5329125.22
100828,5329125.22
100829,5329125.22
100830,5329125.22
100831,5329125.22
100832,5329125.22
100833,5329125.22
100834,5329125.22
100835,5329125.22
100836,5329125.22
100837,5329125.22
100838,5329125.22
100839,5329125.22
100840,5329125.22
100841,5329125.22
100842,5329125.22
100843,5329125.22
100844,5329125.22
100845,5329125.22
100846,5329125.22
100847,5329125.22
100848,5329125.22
100849,5329125.22
100850,5329125.22
100851,5329125.22
100852,5329125.22
100853,5329125.22
100854,5329125.22
100855,5329125.22
100856,5329125.22
100857,5329125.22
100858,5329125.22
100859,5329125.22
100860,5329125.22
100861,5329125.22
100862,5329125.22
100863,5329125.22
100864,5329125.22
100865,5329125.22
100866,5329125.22
100867,5329125.22
100868,5329125.22
100869,5329125.22
100870,5329125.22
100871,5329125.22
100872,5329125.22
100873,5329125.22
100874,5329125.22
100875,5329125.22
100876,5329125.22
100877,5329125.22
100878,5329125.22
100879,5329125.22
100880,5329125.22
100881,5329125.22
100882,5329125.22
100883,5329125.22
100884,5329125.22
100885,5329125.22
100886,5329125.22
100887,5329125.22
100888,5329125.22
100889,5329125.22
100890,5329125.22
100891,5329125.22
100892,5329125.22
100893,5329125.22
100894,5329125.22
100895,5329125.22
100896,5329125.22
100897,5329125.22
100898,5329125.22
100899,5329125.22
100900,5329125.22
100901,5329125.22
100902,5329125.22
100903,5329125.22
100904,5329125.22
100905,5329125.22
100906,5329125.22
100907,5329125.22
100908,5329125.22
100909,5329125.22
100910,5329125.22
100911,5329125.22
100912,5329125.22
100913,5329125.22
100914,5329125.22
100915,5329125.22
100916,5329125.22
100917,5329125.22
100918,5329125.22
100919,5329125.22
100920,5329125.22
100921,5329125.22
100922,5329125.22
100923,5329125.22
100924,5329125.22
100925,5329125.22
100926,5329125.22
100927,5329125.22
100928,5329125.22
100929,5329125.22
100930,5329125.22
100931,5329125.22
100932,5329125.22
100933,5329125.22
100934,5329125.22
100935,5329125.22
100936,5329125.22
100937,5329125.22
100938,5329125.22
100939,5329125.22
100940,5329125.22
100941,5329125.22
100942,5329125.22
100943,5329125.22
100944,5329125.22
100945,5329125.22
100946,5329125.22
100947,5329125.22
100948,5329125.22
100949,5329125.22
100950,5329125.22
100951,5329125.22
100952,5329125.22
100953,5329125.22
100954,5329125.22
100955,5329125.22
100956,5329125.22
100957,5329125.22
100958,5329125.22
100959,5329125.22
100960,5329125.22
100961,5329125.22
100962,5329125.22
100963,5329125.22
100964,5329125.22
100965,5329125.22
100966,5329125.22
100967,5329125.22
100968,5329125.22
100969,5329125.22
100970,5329125.22
100971,5329125.22
100972,5329125.22
100973,5329125.22
100974,5329125.22
100975,5329125.22
100976,5329125.22
100977,5329125.22
100978,5329125.22
100979,5329125.22
100980,5329125.22
100981,5329125.22
100982,5329125.22
100983,5329125.22
100984,5329125.22
100985,5329125.22
100986,5329125.22
100987,5329125.22
100988,5329125.22
100989,5329125.22
100990,5329125.22
100991,5329125.22
100992,5329125.22
100993,5329125.22
100994,5329125.22
100995,5329125.22
100996,5329125.22
100997,5329125.22
100998,5329125.22
100999,5329125.22
101000,5329125.22
101001,5329125.22
101002,5329125.22
101003,5329125.22
101004,5329125.22
101005,5329125.22
101006,5329125.22
101007,5329125.22
101008,5329125.22
101009,5329125.22
101010,5329125.22
101011,5329125.22
101012,5329125.22
101013,5329125.22
101014,5329125.22
101015,5329125.22
101016,5329125.22
101017,5329125.22
101018,5329125.22
101019,5329125.22
101020,5329125.22
101021,5329125.22
101022,5329125.22
101023,5329125.22
101024,5329125.22
101025,5329125.22
101026,5329125.22
101027,5329125.22
101028,5329125.22
101029,5329125.22
101030,5329125.22
101031,5329125.22
101032,5329125.22
101033,5329125.22
101034,5329125.22
101035,5329125.22
101036,5329125.22
101037,5329125.22
101038,5329125.22
101039,5329125.22
101040,5329125.22
101041,5329125.22
101042,5329125.22
101043,5329125.22
101044,5329125.22
101045,5329125.22
101046,5329125.22
101047,5329125.22
101048,5329125.22
101049,5329125.22
101050,5329125.22
101051,5329125.22
101052,5329125.22
101053,5329125.22
101054,5329125.22
101055,5329125.22
101056,5329125.22
101057,5329125.22
101058,5329125.22
101059,5329125.22
101060,5329125.22
101061,5329125.22
101062,5329125.22
101063,5329125.22
101064,5329125.22
101065,5329125.22
101066,5329125.22
101067,5329125.22
101068,5329125.22
101069,5329125.22
101070,5329125.22
101071,5329125.22
101072,5329125.22
101073,5329125.22
101074,5329125.22
101075,5329125.22
101076,5329125.22
101077,5329125.22
101078,5329125.22
101079,5329125.22
101080,5329125.22
101081,5329125.22
101082,5329125.22
101083,5329125.22
101084,5329125.22
101085,5329125.22
101086,5329125.22
101087,5329125.22
101088,5329125.22
101089,5329125.22
101090,5329125.22
101091,5329125.22
101092,5329125.22
101093,5329125.22
101094,5329125.22
101095,5329125.22
101096,5329125.22
101097,5329125.22
101098,5329125.22
101099,5329125.22
101100,5329125.22
101101,5329125.22
101102,5329125.22
101103,5329125.22
101104,5329125.22
101105,5329125.22
101106,5329125.22
101107,5329125.22
101108,5329125.22
101109,5329125.22
101110,5329125.22
101111,5329125.22
101112,5329125.22
101113,5329125.22
101114,5329125.22
101115,5329125.22
101116,5329125.22
101117,5329125.22
101118,5329125.22
101119,5329125.22
101120,5329125.22
101121,5329125.22
101122,5329125.22
101123,5329125.22
101124,5329125.22
101125,5329125.22
101126,5329125.22
101127,5329125.22
101128,5329125.22
101129,5329125.22
101130,5329125.22
101131,5329125.22
101132,5329125.22
101133,5329125.22
101134,5329125.22
101135,5329125.22
101136,5329125.22
101137,5329125.22
101138,5329125.22
101139,5329125.22
101140,5329125.22
101141,5329125.22
101142,5329125.22
101143,5329125.22
101144,5329125.22
101145,5329125.22
101146,5329125.22
101147,5329125.22
101148,5329125.22
101149,5329125.22
101150,5329125.22
101151,5329125.22
101152,5329125.22
101153,5329125.22
101154,5329125.22
101155,5329125.22
101156,5329125.22
101157,5329125.22
101158,5329125.22
101159,5329125.22
101160,5329125.22
101161,5329125.22
101162,5329125.22
101163,5329125.22
101164,5329125.22
101165,5329125.22
101166,5329125.22
101167,5329125.22
101168,5329125.22
101169,5329125.22
101170,5329125.22
101171,5329125.22
101172,5329125.22
101173,5329125.22
101174,5329125.22
101175,5329125.22
101176,5329125.22
101177,5329125.22
101178,5329125.22
101179,5329125.22
101180,5329125.22
101181,5329125.22
101182,5329125.22
101183,5329125.22
101184,5329125.22
101185,5329125.22
101186,5329125.22
101187,5329125.22
101188,5329125.22
101189,5329125.22
101190,5329125.22
101191,5329125.22
101192,5329125.22
101193,5329125.22
101194,5329125.22
101195,5329125.22
101196,5329125.22
101197,5329125.22
101198,5329125.22
101199,5329125.22
101200,5329125.22
101201,5329125.22
101202,5329125.22
101203,5329125.22
101204,5329125.22
101205,5329125.22
101206,5329125.22
101207,5329125.22
101208,5329125.22
101209,5329125.22
101210,5329125.22
101211,5329125.22
101212,5329125.22
101213,5329125.22
101214,5329125.22
101215,5329125.22
101216,5329125.22
101217,5329125.22
101218,5329125.22
101219,5329125.22
101220,5329125.22
101221,5329125.22
101222,5329125.22
101223,5329125.22
101224,5329125.22
101225,5329125.22
101226,5329125.22
101227,5329125.22
101228,5329125.22
101229,5329125.22
101230,5329125.22
101231,5329125.22
101232,5329125.22
101233,5329125.22
101234,5329125.22
101235,5329125.22
101236,5329125.22
101237,5329125.22
101238,5329125.22
101239,5329125.22
101240,5329125.22
101241,5329125.22
101242,5329125.22
101243,5329125.22
101244,5329125.22
101245,5329125.22
101246,5329125.22
101247,5329125.22
101248,5329125.22
101249,5329125.22
101250,5329125.22
101251,5329125.22
101252,5329125.22
101253,5329125.22
101254,5329125.22
101255,5329125.22
101256,5329125.22
101257,5329125.22
101258,5329125.22
101259,5329125.22
101260,5329125.22
101261,5329125.22
101262,5329125.22
101263,5329125.22
101264,5329125.22
101265,5329125.22
101266,5329125.22
101267,5329125.22
101268,5329125.22
101269,5329125.22
101270,5329125.22
101271,5329125.22
101272,5329125.22
101273,5329125.22
101274,5329125.22
101275,5329125.22
101276,5329125.22
101277,5329125.22
101278,5329125.22
101279,5329125.22
101280,5329125.22
101281,5329125.22
101282,5329125.22
101283,5329125.22
101284,5329125.22
101285,5329125.22
101286,5329125.22
101287,5329125.22
101288,5329125.22
101289,5329125.22
101290,5329125.22
101291,5329125.22
101292,5329125.22
101293,5329125.22
101294,5329125.22
101295,5329125.22
101296,5329125.22
101297,5329125.22
101298,5329125.22
101299,5329125.22
101300,5329125.22
101301,5329125.22
101302,5329125.22
101303,5329125.22
101304,5329125.22
101305,5329125.22
101306,5329125.22
101307,5329125.22
101308,5329125.22
101309,5329125.22
101310,5329125.22
101311,5329125.22
101312,5329125.22
101313,5329125.22
101314,5329125.22
101315,5329125.22
101316,5329125.22
101317,5329125.22
101318,5329125.22
101319,5329125.22
101320,5329125.22
101321,5329125.22
101322,5329125.22
101323,5329125.22
101324,5329125.22
101325,5329125.22
101326,5329125.22
101327,5329125.22
101328,5329125.22
101329,5329125.22
101330,5329125.22
101331,5329125.22
101332,5329125.22
101333,5329125.22
101334,5329125.22
101335,5329125.22
101336,5329125.22
101337,5329125.22
101338,5329125.22
101339,5329125.22
101340,5329125.22
101341,5329125.22
101342,5329125.22
101343,5329125.22
101344,5329125.22
101345,5329125.22
101346,5329125.22
101347,5329125.22
101348,5329125.22
101349,5329125.22
101350,5329125.22
101351,5329125.22
101352,5329125.22
101353,5329125.22
101354,5329125.22
101355,5329125.22
101356,5329125.22
101357,5329125.22
101358,5329125.22
101359,5329125.22
101360,5329125.22
101361,5329125.22
101362,5329125.22
101363,5329125.22
101364,5329125.22
101365,5329125.22
101366,5329125.22
101367,5329125.22
101368,5329125.22
101369,5329125.22
101370,5329125.22
101371,5329125.22
101372,5329125.22
101373,5329125.22
101374,5329125.22
101375,5329125.22
101376,5329125.22
101377,5329125.22
101378,5329125.22
101379,5329125.22
101380,5329125.22
101381,5329125.22
101382,5329125.22
101383,5329125.22
101384,5329125.22
101385,5329125.22
101386,5329125.22
101387,5329125.22
101388,5329125.22
101389,5329125.22
101390,5329125.22
101391,5329125.22
101392,5329125.22
101393,5329125.22
101394,5329125.22
101395,5329125.22
101396,5329125.22
101397,5329125.22
101398,5329125.22
101399,5329125.22
101400,5329125.22
101401,5329125.22
101402,5329125.22
101403,5329125.22
101404,5329125.22
101405,5329125.22
101406,5329125.22
101407,5329125.22
101408,5329125.22
101409,5329125.22
101410,5329125.22
101411,5329125.22
101412,5329125.22
101413,5329125.22
101414,5329125.22
101415,5329125.22
101416,5329125.22
101417,5329125.22
101418,5329125.22
101419,5329125.22
101420,5329125.22
101421,5329125.22
101422,5329125.22
101423,5329125.22
101424,5329125.22
101425,5329125.22
101426,5329125.22
101427,5329125.22
101428,5329125.22
101429,5329125.22
101430,5329125.22
101431,5329125.22
101432,5329125.22
101433,5329125.22
101434,5329125.22
101435,5329125.22
101436,5329125.22
101437,5329125.22
101438,5329125.22
101439,5329125.22
101440,5329125.22
101441,5329125.22
101442,5329125.22
101443,5329125.22
101444,5329125.22
101445,5329125.22
101446,5329125.22
101447,5329125.22
101448,5329125.22
101449,5329125.22
101450,5329125.22
101451,5329125.22
101452,5329125.22
101453,5329125.22
101454,5329125.22
101455,5329125.22
101456,5329125.22
101457,5329125.22
101458,5329125.22
101459,5329125.22
101460,5329125.22
101461,5329125.22
101462,5329125.22
101463,5329125.22
101464,5329125.22
101465,5329125.22
101466,5329125.22
101467,5329125.22
101468,5329125.22
101469,5329125.22
101470,5329125.22
101471,5329125.22
101472,5329125.22
101473,5329125.22
101474,5329125.22
101475,5329125.22
101476,5329125.22
101477,5329125.22
101478,5329125.22
101479,5329125.22
101480,5329125.22
101481,5329125.22
101482,5329125.22
101483,5329125.22
101484,5329125.22
101485,5329125.22
101486,5329125.22
101487,5329125.22
101488,5329125.22
101489,5329125.22
101490,5329125.22
101491,5329125.22
101492,5329125.22
101493,5329125.22
101494,5329125.22
101495,5329125.22
101496,5329125.22
101497,5329125.22
101498,5329125.22
101499,5329125.22
101500,5329125.22
101501,5329125.22
101502,5329125.22
101503,5329125.22
101504,5329125.22
101505,5329125.22
101506,5329125.22
101507,5329125.22
101508,5329125.22
101509,5329125.22
101510,5329125.22
101511,5329125.22
101512,5329125.22
101513,5329125.22
101514,5329125.22
101515,5329125.22
101516,5329125.22
101517,5329125.22
101518,5329125.22
101519,5329125.22
101520,5329125.22
101521,5329125.22
101522,5329125.22
101523,5329125.22
101524,5329125.22
101525,5329125.22
101526,5329125.22
101527,5329125.22
101528,5329125.22
101529,5329125.22
101530,5329125.22
101531,5329125.22
101532,5329125.22
101533,5329125.22
101534,5329125.22
101535,5329125.22
101536,5329125.22
101537,5329125.22
101538,5329125.22
101539,5329125.22
101540,5329125.22
101541,5329125.22
101542,5329125.22
101543,5329125.22
101544,5329125.22
101545,5329125.22
101546,5329125.22
101547,5329125.22
101548,5329125.22
101549,5329125.22
101550,5329125.22
101551,5329125.22
101552,5329125.22
101553,5329125.22
